Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-02 00:00:00+02:00,8393.891614631504,8563.491046686664,8286.590945566651,8406.3916015625,297681800,0,0
2013-05-03 00:00:00+02:00,8445.691508182485,8566.090798403817,8410.291153969834,8544.791015625,249998400,0,0
2013-05-06 00:00:00+02:00,8551.191357259548,8553.790963947733,8472.590852559315,8503.791015625,111252600,0,0
2013-05-07 00:00:00+02:00,8541.891603722332,8589.391554859918,8500.09086547206,8543.9912109375,245774800,0,0
2013-05-08 00:00:00+02:00,8543.991265121555,8614.491193046539,8499.991310104542,8596.9912109375,263525000,0,0
2013-05-09 00:00:00+02:00,8597.790989891913,8607.991174746781,8536.39163877846,8572.69140625,240239200,0,0
2013-05-10 00:00:00+02:00,8582.991171335545,8669.191277980608,8511.691439988608,8544.4912109375,278400000,0,0
2013-05-13 00:00:00+02:00,8554.19130607394,8574.590698938053,8404.99126580529,8457.791015625,227580600,0,0
2013-05-14 00:00:00+02:00,8481.19139940449,8489.79099986078,8366.691518153186,8474.5908203125,259973000,0,0
2013-05-15 00:00:00+02:00,8464.691526884995,8595.59080689761,8438.590967676266,8582.4912109375,260686000,0,0
2013-05-16 00:00:00+02:00,8569.89157316461,8589.691357480346,8521.891622551195,8542.291015625,175163400,0,0
2013-05-17 00:00:00+02:00,8528.09087592083,8589.991203154894,8518.391667103604,8582.3916015625,333373600,0,0
2013-05-20 00:00:00+02:00,8585.391529104554,8613.790913854271,8445.391673607175,8515.19140625,192352800,0,0
2013-05-21 00:00:00+02:00,8500.191369180917,8537.991134619218,8398.191475092002,8464.4912109375,216784400,0,0
2013-05-22 00:00:00+02:00,8469.491203563835,8505.491166174177,8381.191490584652,8462.3916015625,246352400,0,0
2013-05-23 00:00:00+02:00,8267.691486201667,8356.590806618433,8243.491316381405,8343.5908203125,282410000,0,0
2013-05-24 00:00:00+02:00,8388.79088354319,8394.590682062835,8216.491262089461,8264.5908203125,189939000,0,0
2013-05-27 00:00:00+02:00,8301.391666925841,8363.5908203125,8297.791084772092,8363.5908203125,101407000,0,0
2013-05-28 00:00:00+02:00,8408.491317092132,8583.59074565322,8398.191523040567,8511.291015625,298979200,0,0
2013-05-29 00:00:00+02:00,8466.191380741866,8495.79095929928,8424.191424470097,8441.69140625,271570400,0,0
2013-05-30 00:00:00+02:00,8404.39163188897,8487.090764453093,8395.191446164552,8433.4912109375,237142600,0,0
2013-05-31 00:00:00+02:00,8441.391473960442,8441.391473960442,8304.590837213324,8320.5908203125,306736400,0,0
2013-06-03 00:00:00+02:00,8266.590839197654,8368.590730984104,8191.891211416604,8284.3916015625,231561400,0,0
2013-06-04 00:00:00+02:00,8341.391624262526,8418.391543339672,8337.491237736625,8362.9912109375,204150400,0,0
2013-06-05 00:00:00+02:00,8308.391582798327,8429.991063264244,8283.291023470234,8290.69140625,261977400,0,0
2013-06-06 00:00:00+02:00,8308.590722011519,8418.290799982282,8216.69140625,8216.69140625,278270200,0,0
2013-06-07 00:00:00+02:00,8229.19144601312,8308.691361488587,8165.0914165082,8266.5908203125,297871400,0,0
2013-06-10 00:00:00+02:00,8270.790969262825,8321.691305512606,8184.591354315901,8227.3916015625,276422600,0,0
2013-06-11 00:00:00+02:00,8179.5917042139545,8182.49160358199,7980.091908929554,8089.29150390625,392860200,0,0
2013-06-12 00:00:00+02:00,8067.991756234184,8245.291379759306,8054.4917700282895,8123.79150390625,276164800,0,0
2013-06-13 00:00:00+02:00,8039.491732332811,8098.091769725847,7958.591913184965,8071.69189453125,291659000,0,0
2013-06-14 00:00:00+02:00,8101.791472126233,8140.591725189552,8052.99171762849,8070.8916015625,243709200,0,0
2013-06-17 00:00:00+02:00,8132.691898203628,8194.091249625479,8072.391666754186,8136.29150390625,221823400,0,0
2013-06-18 00:00:00+02:00,8134.391648037917,8210.991667964938,8099.291585999161,8180.19189453125,207778000,0,0
2013-06-19 00:00:00+02:00,8178.691812120612,8182.091710979452,8079.091816554756,8098.29150390625,186335000,0,0
2013-06-20 00:00:00+02:00,7973.492036285912,8013.991995835618,7786.892125000744,7822.09228515625,320728200,0,0
2013-06-21 00:00:00+02:00,7859.692220986351,7876.992008121745,7700.092285257808,7700.1923828125,448845600,0,0
2013-06-24 00:00:00+02:00,7682.09215183124,7734.791804353613,7508.392136182028,7553.1923828125,273348600,0,0
2013-06-25 00:00:00+02:00,7645.992148169162,7674.592216455398,7581.29201929859,7607.6923828125,251344200,0,0
2013-06-26 00:00:00+02:00,7636.592471305968,7847.992162533555,7588.692616797828,7822.9921875,283593200,0,0
2013-06-27 00:00:00+02:00,7826.69240044023,7879.5922500992,7709.892223796795,7844.39208984375,246997000,0,0
2013-06-28 00:00:00+02:00,7872.4920769958,7936.891914526505,7724.39212838975,7762.6923828125,235237600,0,0
2013-07-01 00:00:00+02:00,7816.992276522145,7946.092246622844,7745.492347166723,7907.09228515625,217103200,0,0
2013-07-02 00:00:00+02:00,7934.492140050152,7934.492140050152,7855.592315864984,7886.59228515625,247288200,0,0
2013-07-03 00:00:00+02:00,7763.291992690636,7770.5922783133,7612.792144134682,7763.7919921875,276478400,0,0
2013-07-04 00:00:00+02:00,7802.391808615331,8035.691859572747,7780.79173336569,8001.99169921875,242192600,0,0
2013-07-05 00:00:00+02:00,7994.592159852626,8030.592124108382,7846.99220874787,7868.39208984375,221456600,0,0
2013-07-08 00:00:00+02:00,7921.991798195438,8068.091744591344,7895.19202125431,8017.591796875,231503200,0,0
2013-07-09 00:00:00+02:00,8058.09175202968,8111.49159906813,7965.791554654652,8014.79150390625,188744800,0,0
2013-07-10 00:00:00+02:00,7975.591817016882,8014.491678972942,7895.991802005159,7994.99169921875,165098400,0,0
2013-07-11 00:00:00+02:00,8083.191840265619,8086.5917390951245,7980.491751107233,8030.69189453125,175152800,0,0
2013-07-12 00:00:00+02:00,8034.891900424758,8036.491996487478,7800.792035907693,7844.6923828125,221675400,0,0
2013-07-15 00:00:00+02:00,7832.392112420836,7918.892026389947,7782.592357263065,7855.09228515625,156704800,0,0
2013-07-16 00:00:00+02:00,7867.9921175722,7891.592191585077,7736.592346869305,7798.1923828125,189287800,0,0
2013-07-17 00:00:00+02:00,7813.992186200228,7858.092239757511,7702.692492809681,7812.6923828125,176349800,0,0
2013-07-18 00:00:00+02:00,7789.591971813562,7964.691886811417,7781.491882607055,7957.29150390625,192536000,0,0
2013-07-19 00:00:00+02:00,7938.592289680656,7978.892054731458,7887.492242283684,7943.1923828125,156177600,0,0
2013-07-22 00:00:00+02:00,7954.8916131290935,8016.891548523465,7917.091847829983,7965.99169921875,140787400,0,0
2013-07-23 00:00:00+02:00,8014.891662016611,8137.991633110448,8011.8916651009895,8073.69189453125,205390000,0,0
2013-07-24 00:00:00+02:00,8120.191483814541,8199.09081323232,8095.191510634995,8192.4912109375,253079800,0,0
2013-07-25 00:00:00+02:00,8198.491299654399,8287.29101010649,8152.291153370094,8282.0908203125,229578800,0,0
2013-07-26 00:00:00+02:00,8307.791063812292,8395.89155705663,8303.191459276673,8353.5908203125,230054800,0,0
2013-07-29 00:00:00+02:00,8374.590821886455,8411.790978164696,8349.09084864367,8376.0908203125,168772600,0,0
2013-07-30 00:00:00+02:00,8402.491267061117,8467.391590233437,8363.29111249041,8456.4912109375,185393200,0,0
2013-07-31 00:00:00+02:00,8440.69139864234,8480.090771643834,8375.891661487449,8433.3916015625,191524600,0,0
2013-08-01 00:00:00+02:00,8466.291091678855,8543.39159826905,8431.6915179117,8540.19140625,194874800,0,0
2013-08-02 00:00:00+02:00,8564.791025055965,8578.291011217343,8489.491297557022,8573.9912109375,158458500,0,0
2013-08-05 00:00:00+02:00,8585.090795364773,8617.290957618501,8549.590831811334,8560.791015625,128491700,0,0
2013-08-06 00:00:00+02:00,8567.191367402545,8613.090734168858,8469.891662975795,8529.4912109375,151413900,0,0
2013-08-07 00:00:00+02:00,8508.090887967199,8577.691402559143,8447.991340198576,8574.0908203125,158511500,0,0
2013-08-08 00:00:00+02:00,8587.491296377231,8675.49120718727,8581.09091223917,8671.791015625,195763900,0,0
2013-08-09 00:00:00+02:00,8685.291066133,8765.691375864628,8628.191514207721,8735.4912109375,204533100,0,0
2013-08-12 00:00:00+02:00,8733.491195008359,8770.191353320239,8692.791040729222,8717.69140625,156533300,0,0
2013-08-13 00:00:00+02:00,8737.590841285823,8778.790995254361,8695.491274157337,8758.4912109375,136741700,0,0
2013-08-14 00:00:00+02:00,8763.391627461215,8789.291015625,8706.791098122772,8789.291015625,143327600,0,0
2013-08-15 00:00:00+02:00,8777.090780579852,8796.691346801323,8633.89170587249,8737.5908203125,138968900,0,0
2013-08-16 00:00:00+02:00,8739.291097325333,8828.090813537547,8710.391712056635,8821.291015625,206850900,0,0
2013-08-19 00:00:00+02:00,8807.790862627635,8818.790851459959,8641.090836556394,8657.0908203125,170388200,0,0
2013-08-20 00:00:00+02:00,8613.191291714531,8613.191291714531,8422.590902803799,8502.3916015625,214205800,0,0
2013-08-21 00:00:00+02:00,8526.290948630443,8557.991111016732,8426.991247083197,8461.791015625,120911500,0,0
2013-08-22 00:00:00+02:00,8485.19155341844,8671.090778148575,8476.191562584641,8629.69140625,171806500,0,0
2013-08-23 00:00:00+02:00,8655.391633331554,8712.391575660538,8574.991324053433,8686.791015625,128811400,0,0
2013-08-26 00:00:00+02:00,8669.590800296353,8716.991142758372,8590.391662019752,8649.8916015625,81286900,0,0
2013-08-27 00:00:00+02:00,8596.490998906864,8643.290754591933,8378.491227167005,8393.9912109375,208051600,0,0
2013-08-28 00:00:00+02:00,8367.590852232388,8421.891576653703,8275.891729450548,8398.0908203125,192416400,0,0
2013-08-29 00:00:00+02:00,8433.691404581656,8458.09079321182,8353.991292343362,8432.0908203125,142640200,0,0
2013-08-30 00:00:00+02:00,8406.191283591988,8424.29087377893,8290.4912109375,8290.4912109375,171995200,0,0
2013-09-02 00:00:00+02:00,8370.19146818238,8476.191357662228,8369.791077974845,8429.5908203125,155566400,0,0
2013-09-03 00:00:00+02:00,8438.491217910507,8513.590749128074,8331.090939058908,8445.19140625,142579800,0,0
2013-09-04 00:00:00+02:00,8473.291033223208,8517.891572990684,8358.590956647055,8490.291015625,159255300,0,0
2013-09-05 00:00:00+02:00,8512.791053865332,8564.090805818658,8472.99129009046,8549.9912109375,213564800,0,0
2013-09-06 00:00:00+02:00,8534.291138194792,8678.790991456544,8523.991343966638,8654.9912109375,219660800,0,0
2013-09-09 00:00:00+02:00,8628.891605227394,8645.19139331947,8568.691471206905,8632.4912109375,152835800,0,0
2013-09-10 00:00:00+02:00,8698.090923665073,8813.891589279241,8678.291138749175,8801.5908203125,273337600,0,0
2013-09-11 00:00:00+02:00,8789.491295805938,8882.590812984901,8761.391714257828,8875.19140625,255352000,0,0
2013-09-12 00:00:00+02:00,8878.19145155343,8951.391574774194,8861.590881965136,8924.19140625,261211500,0,0
2013-09-13 00:00:00+02:00,8901.0908601216,8951.590810483092,8863.691482820508,8941.5908203125,188249600,0,0
2013-09-16 00:00:00+02:00,9017.491193358399,9056.29096015336,8960.291053908568,8999.4912109375,197762200,0,0
2013-09-17 00:00:00+02:00,8992.491210448785,9005.491197742178,8911.691484737546,8991.9912109375,177115400,0,0
2013-09-18 00:00:00+02:00,9019.39164336169,9072.391591960828,8995.491275915947,9062.4912109375,236025100,0,0
2013-09-19 00:00:00+02:00,9193.09078248256,9198.691363042575,9096.090875618565,9153.69140625,297735200,0,0
2013-09-20 00:00:00+02:00,9121.890678130136,9171.7900390625,9118.390681856741,9171.7900390625,288147700,0,0
2013-09-23 00:00:00+02:00,9163.790963235255,9187.790940079483,9057.491261108338,9109.4912109375,186866500,0,0
2013-09-24 00:00:00+02:00,9109.690491363837,9171.690425319424,9076.390722148371,9167.58984375,182432800,0,0
2013-09-25 00:00:00+02:00,9154.690522875784,9249.490227402155,9120.089973495678,9242.890625,205467800,0,0
2013-09-26 00:00:00+02:00,9253.589863550846,9285.890610781897,9176.390726106505,9272.390625,238809000,0,0
2013-09-27 00:00:00+02:00,9283.089785866505,9299.089768935077,9191.589882693112,9228.390625,237704000,0,0
2013-09-30 00:00:00+02:00,9073.190549709423,9199.690415228892,9036.890783611781,9186.08984375,204351100,0,0
2013-10-01 00:00:00+02:00,9177.590015091835,9346.89061935442,9173.390800731708,9341.490234375,216831300,0,0
2013-10-02 00:00:00+02:00,9315.690465511994,9378.190400233752,9272.890705526832,9349.990234375,196877500,0,0
2013-10-03 00:00:00+02:00,9367.589768215861,9383.390532866304,9260.390662084314,9295.6904296875,162512700,0,0
2013-10-04 00:00:00+02:00,9288.99037110182,9432.690417455922,9267.590002660281,9420.890625,220135600,0,0
2013-10-07 00:00:00+02:00,9380.39062656135,9389.190422089128,9321.589906517114,9381.890625,165528900,0,0
2013-10-08 00:00:00+02:00,9388.190357065638,9410.78994275766,9311.29004702744,9318.890625,226696600,0,0
2013-10-09 00:00:00+02:00,9302.39076632647,9470.790006162302,9295.589992112586,9438.990234375,215016900,0,0
2013-10-10 00:00:00+02:00,9499.490397126992,9695.08980877388,9485.690606389466,9660.490234375,313979500,0,0
2013-10-11 00:00:00+02:00,9707.289999872932,9707.289999872932,9624.390669542612,9668.490234375,204909400,0,0
2013-10-14 00:00:00+02:00,9631.690494449029,9700.990229339097,9615.290120342186,9695.990234375,161741800,0,0
2013-10-15 00:00:00+02:00,9733.589915160077,9805.2900390625,9699.190535357802,9805.2900390625,250630900,0,0
2013-10-16 00:00:00+02:00,9733.089987975984,9890.69041812158,9723.990387596163,9878.990234375,269117100,0,0
2013-10-17 00:00:00+02:00,9854.89068713018,9918.390624605761,9817.08994310021,9917.990234375,231677900,0,0
