Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-30 00:00:00-04:00,9430.75,9494.490234375,9424.5400390625,9460.0498046875,3498620000,0,0
2013-05-31 00:00:00-04:00,9433.330078125,9446.3603515625,9302.26953125,9302.26953125,4099600000,0,0
2013-06-03 00:00:00-04:00,9317.3896484375,9357.1904296875,9276.6298828125,9357.080078125,3952070000,0,0
2013-06-04 00:00:00-04:00,9353.919921875,9393.91015625,9274.5595703125,9320.080078125,3653840000,0,0
2013-06-05 00:00:00-04:00,9289.48046875,9289.48046875,9169.8798828125,9178.41015625,3632350000,0,0
2013-06-06 00:00:00-04:00,9172.1904296875,9260.490234375,9137.91015625,9260.48046875,3547380000,0,0
2013-06-07 00:00:00-04:00,9290.98046875,9360.259765625,9265.5,9355.41015625,3371990000,0,0
2013-06-10 00:00:00-04:00,9373.1201171875,9383.91015625,9327.150390625,9358.0,2978730000,0,0
2013-06-11 00:00:00-04:00,9277.150390625,9324.33984375,9231.9697265625,9255.48046875,3435710000,0,0
2013-06-12 00:00:00-04:00,9306.4697265625,9328.1396484375,9180.5498046875,9189.4296875,3202550000,0,0
2013-06-13 00:00:00-04:00,9187.0703125,9345.490234375,9173.75,9331.3701171875,3378620000,0,0
2013-06-14 00:00:00-04:00,9312.6904296875,9347.23046875,9249.6904296875,9263.6904296875,2939400000,0,0
2013-06-17 00:00:00-04:00,9263.6904296875,9375.5595703125,9263.6904296875,9337.8896484375,3137080000,0,0
2013-06-18 00:00:00-04:00,9339.73046875,9412.0498046875,9339.73046875,9399.6298828125,3120980000,0,0
2013-06-19 00:00:00-04:00,9396.2197265625,9397.3701171875,9255.3701171875,9255.7001953125,3545060000,0,0
2013-06-20 00:00:00-04:00,9157.759765625,9157.759765625,8974.33984375,8995.9697265625,4858850000,0,0
2013-06-21 00:00:00-04:00,9042.599609375,9061.080078125,8934.2001953125,9018.5400390625,5797280000,0,0
2013-06-24 00:00:00-04:00,8937.990234375,8966.1103515625,8814.759765625,8892.01953125,4733660000,0,0
2013-06-25 00:00:00-04:00,8949.8203125,9016.25,8915.4599609375,8989.259765625,3761170000,0,0
2013-06-26 00:00:00-04:00,9037.759765625,9086.259765625,9022.419921875,9067.26953125,3558340000,0,0
2013-06-27 00:00:00-04:00,9114.9404296875,9170.919921875,9114.9404296875,9143.5498046875,3364540000,0,0
2013-06-28 00:00:00-04:00,9121.16015625,9160.5703125,9080.7001953125,9112.6904296875,4977190000,0,0
2013-07-01 00:00:00-04:00,9154.259765625,9224.0302734375,9154.259765625,9167.8798828125,3104690000,0,0
2013-07-02 00:00:00-04:00,9152.509765625,9204.98046875,9104.58984375,9144.7197265625,3317130000,0,0
2013-07-03 00:00:00-04:00,9104.6396484375,9150.08984375,9074.58984375,9135.08984375,1966050000,0,0
2013-07-05 00:00:00-04:00,9178.9404296875,9214.2099609375,9122.98046875,9214.169921875,2634140000,0,0
2013-07-08 00:00:00-04:00,9249.6904296875,9290.0703125,9248.669921875,9266.2998046875,3514590000,0,0
2013-07-09 00:00:00-04:00,9316.1796875,9349.9501953125,9287.7802734375,9341.400390625,3155360000,0,0
2013-07-10 00:00:00-04:00,9340.73046875,9372.6396484375,9314.41015625,9340.6796875,3011010000,0,0
2013-07-11 00:00:00-04:00,9446.9404296875,9500.259765625,9443.0498046875,9493.259765625,3446340000,0,0
2013-07-12 00:00:00-04:00,9488.7998046875,9498.5,9465.580078125,9498.5,3039070000,0,0
2013-07-15 00:00:00-04:00,9506.4599609375,9531.66015625,9496.919921875,9520.9501953125,2623200000,0,0
2013-07-16 00:00:00-04:00,9521.2001953125,9525.0400390625,9462.5595703125,9489.0,3081710000,0,0
2013-07-17 00:00:00-04:00,9516.580078125,9545.25,9506.08984375,9523.7900390625,3153440000,0,0
2013-07-18 00:00:00-04:00,9537.76953125,9601.080078125,9537.76953125,9587.2001953125,3452370000,0,0
2013-07-19 00:00:00-04:00,9587.490234375,9618.5,9565.919921875,9618.5,3302580000,0,0
2013-07-22 00:00:00-04:00,9626.009765625,9658.080078125,9621.9697265625,9650.580078125,2779130000,0,0
2013-07-23 00:00:00-04:00,9672.2998046875,9676.9404296875,9644.1298828125,9659.6298828125,3096180000,0,0
2013-07-24 00:00:00-04:00,9681.4697265625,9682.1103515625,9586.3896484375,9605.0400390625,3336120000,0,0
2013-07-25 00:00:00-04:00,9577.7099609375,9636.3603515625,9566.2998046875,9635.0595703125,3322500000,0,0
2013-07-26 00:00:00-04:00,9600.1904296875,9621.0595703125,9540.9599609375,9620.1298828125,2762770000,0,0
2013-07-29 00:00:00-04:00,9594.7197265625,9601.5302734375,9554.91015625,9571.7900390625,2840520000,0,0
2013-07-30 00:00:00-04:00,9585.830078125,9605.1904296875,9536.48046875,9556.169921875,3320530000,0,0
2013-07-31 00:00:00-04:00,9571.1796875,9631.0498046875,9555.7197265625,9558.830078125,3847390000,0,0
2013-08-01 00:00:00-04:00,9617.2900390625,9679.919921875,9617.2900390625,9673.400390625,3775170000,0,0
2013-08-02 00:00:00-04:00,9660.7197265625,9690.099609375,9645.0498046875,9690.0703125,3136630000,0,0
2013-08-05 00:00:00-04:00,9669.7998046875,9679.919921875,9646.1201171875,9671.599609375,2529300000,0,0
2013-08-06 00:00:00-04:00,9661.6904296875,9661.7802734375,9593.1298828125,9614.3203125,3141210000,0,0
2013-08-07 00:00:00-04:00,9581.669921875,9584.83984375,9550.509765625,9568.259765625,3010230000,0,0
2013-08-08 00:00:00-04:00,9613.3603515625,9645.75,9575.7900390625,9634.7001953125,3271660000,0,0
2013-08-09 00:00:00-04:00,9626.08984375,9649.51953125,9589.25,9622.1103515625,2957670000,0,0
2013-08-12 00:00:00-04:00,9585.2197265625,9618.2197265625,9577.5,9609.0302734375,2789160000,0,0
2013-08-13 00:00:00-04:00,9616.4404296875,9644.51953125,9577.3896484375,9630.5703125,3035560000,0,0
2013-08-14 00:00:00-04:00,9628.0400390625,9636.419921875,9589.7900390625,9593.5,2871430000,0,0
2013-08-15 00:00:00-04:00,9524.759765625,9524.759765625,9452.1396484375,9489.2900390625,3426690000,0,0
2013-08-16 00:00:00-04:00,9489.2802734375,9501.3603515625,9449.73046875,9465.58984375,3211450000,0,0
2013-08-19 00:00:00-04:00,9455.0,9459.2099609375,9385.009765625,9385.8896484375,2904530000,0,0
2013-08-20 00:00:00-04:00,9385.8896484375,9451.990234375,9374.91015625,9421.5595703125,2994090000,0,0
2013-08-21 00:00:00-04:00,9390.2099609375,9419.3095703125,9321.7900390625,9339.3798828125,2932180000,0,0
2013-08-22 00:00:00-04:00,9366.8095703125,9438.98046875,9366.8095703125,9425.7802734375,2537460000,0,0
2013-08-23 00:00:00-04:00,9445.0,9480.8095703125,9417.099609375,9474.76953125,2582670000,0,0
2013-08-26 00:00:00-04:00,9477.2001953125,9494.5302734375,9425.830078125,9432.509765625,2430670000,0,0
2013-08-27 00:00:00-04:00,9366.7998046875,9372.919921875,9280.8896484375,9288.23046875,3219190000,0,0
2013-08-28 00:00:00-04:00,9279.6396484375,9343.169921875,9263.3095703125,9309.0703125,2784010000,0,0
2013-08-29 00:00:00-04:00,9302.5498046875,9354.7099609375,9286.240234375,9315.8203125,2527550000,0,0
2013-08-30 00:00:00-04:00,9315.58984375,9315.58984375,9246.8896484375,9270.66015625,2734300000,0,0
2013-09-03 00:00:00-04:00,9357.8095703125,9400.75,9296.26953125,9333.490234375,3731610000,0,0
2013-09-04 00:00:00-04:00,9322.8701171875,9409.3603515625,9309.9501953125,9400.240234375,3312150000,0,0
2013-09-05 00:00:00-04:00,9400.150390625,9435.9404296875,9397.7802734375,9420.349609375,2957110000,0,0
2013-09-06 00:00:00-04:00,9454.7900390625,9488.509765625,9369.490234375,9439.6904296875,3123880000,0,0
2013-09-09 00:00:00-04:00,9459.3603515625,9540.330078125,9459.3603515625,9539.9296875,3102780000,0,0
2013-09-10 00:00:00-04:00,9578.400390625,9621.080078125,9578.400390625,9620.7099609375,3691800000,0,0
2013-09-11 00:00:00-04:00,9614.099609375,9655.4296875,9592.41015625,9655.3798828125,3135460000,0,0
2013-09-12 00:00:00-04:00,9643.3701171875,9651.6796875,9601.490234375,9607.3203125,3106290000,0,0
2013-09-13 00:00:00-04:00,9616.6298828125,9638.150390625,9604.1796875,9635.080078125,2736500000,0,0
2013-09-16 00:00:00-04:00,9717.6904296875,9741.6396484375,9694.0302734375,9704.490234375,3079800000,0,0
2013-09-17 00:00:00-04:00,9707.169921875,9739.0,9707.169921875,9738.9296875,2774240000,0,0
2013-09-18 00:00:00-04:00,9735.4697265625,9906.3203125,9713.3798828125,9887.8798828125,3989760000,0,0
2013-09-19 00:00:00-04:00,9887.8798828125,9905.5498046875,9840.5703125,9854.759765625,3740130000,0,0
2013-09-20 00:00:00-04:00,9856.6904296875,9858.6103515625,9762.0,9769.73046875,5074030000,0,0
2013-09-23 00:00:00-04:00,9756.6796875,9757.1904296875,9704.8896484375,9733.0302734375,3126950000,0,0
