Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-06-05 00:00:00+02:00,8229.23046875,8293.2802734375,8182.080078125,8196.1796875,89163200,0,0
2013-06-06 00:00:00+02:00,8188.81982421875,8235.08984375,8098.81005859375,8098.81005859375,85243600,0,0
2013-06-07 00:00:00+02:00,8124.8798828125,8279.0302734375,8034.5498046875,8254.6796875,103601100,0,0
2013-06-10 00:00:00+02:00,8246.0400390625,8355.7900390625,8245.9404296875,8307.6904296875,75733100,0,0
2013-06-11 00:00:00+02:00,8256.1904296875,8260.8603515625,8141.02001953125,8222.4599609375,96689800,0,0
2013-06-12 00:00:00+02:00,8204.91015625,8246.080078125,8122.72021484375,8143.27001953125,81793400,0,0
2013-06-13 00:00:00+02:00,8023.3701171875,8110.3798828125,7968.1298828125,8095.39013671875,97586800,0,0
2013-06-14 00:00:00+02:00,8157.8798828125,8188.0,8111.3798828125,8127.9599609375,72768100,0,0
2013-06-17 00:00:00+02:00,8170.75,8265.490234375,8167.669921875,8215.73046875,73145700,0,0
2013-06-18 00:00:00+02:00,8196.4404296875,8241.599609375,8176.18994140625,8229.509765625,73649500,0,0
2013-06-19 00:00:00+02:00,8254.5703125,8285.900390625,8160.5,8197.080078125,78657300,0,0
2013-06-20 00:00:00+02:00,8085.669921875,8085.669921875,7911.9599609375,7928.47998046875,131807500,0,0
2013-06-21 00:00:00+02:00,7946.31982421875,7987.0400390625,7789.240234375,7789.240234375,245491100,0,0
2013-06-24 00:00:00+02:00,7776.8798828125,7823.83984375,7655.830078125,7692.4501953125,121377000,0,0
2013-06-25 00:00:00+02:00,7741.1298828125,7842.47998046875,7725.990234375,7811.2998046875,109485400,0,0
2013-06-26 00:00:00+02:00,7810.3701171875,7960.4501953125,7800.85009765625,7940.990234375,128566900,0,0
2013-06-27 00:00:00+02:00,7945.919921875,8025.81005859375,7919.58984375,7990.75,102937800,0,0
2013-06-28 00:00:00+02:00,8015.52978515625,8037.68017578125,7906.14013671875,7959.22021484375,101763900,0,0
2013-07-01 00:00:00+02:00,8000.02001953125,8023.14990234375,7890.27978515625,7983.919921875,96718600,0,0
2013-07-02 00:00:00+02:00,7988.919921875,7988.9599609375,7873.97021484375,7910.77001953125,96760700,0,0
2013-07-03 00:00:00+02:00,7841.18017578125,7841.8701171875,7730.3701171875,7829.31982421875,115952800,0,0
2013-07-04 00:00:00+02:00,7877.91015625,8015.080078125,7863.759765625,7994.31005859375,119377700,0,0
2013-07-05 00:00:00+02:00,8010.43994140625,8031.7099609375,7805.35986328125,7806.0,116269200,0,0
2013-07-08 00:00:00+02:00,7865.919921875,8015.2099609375,7848.14013671875,7968.5400390625,79568700,0,0
2013-07-09 00:00:00+02:00,8021.1298828125,8086.9501953125,8005.72998046875,8057.75,82854700,0,0
2013-07-10 00:00:00+02:00,8056.509765625,8081.2099609375,7990.64990234375,8066.47998046875,75949600,0,0
2013-07-11 00:00:00+02:00,8163.56005859375,8176.7001953125,8130.47998046875,8158.7998046875,81260000,0,0
2013-07-12 00:00:00+02:00,8192.91015625,8244.1298828125,8178.2001953125,8212.76953125,87866200,0,0
2013-07-15 00:00:00+02:00,8237.919921875,8271.3798828125,8211.419921875,8234.8095703125,67635800,0,0
2013-07-16 00:00:00+02:00,8251.509765625,8252.25,8178.18994140625,8201.0498046875,68666500,0,0
2013-07-17 00:00:00+02:00,8216.7001953125,8269.2197265625,8137.52978515625,8254.7197265625,71745800,0,0
