Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-18 09:00:00,6102.85009765625,6104.22021484375,6102.85009765625,6104.22021484375,6104.22021484375,0
2023-05-18 09:01:00,6106.60986328125,6107.7900390625,6106.60986328125,6107.7900390625,6107.7900390625,0
2023-05-18 09:02:00,6107.18017578125,6107.580078125,6107.18017578125,6107.509765625,6107.509765625,0
2023-05-18 09:03:00,6107.509765625,6107.509765625,6106.1298828125,6106.4599609375,6106.4599609375,0
2023-05-18 09:04:00,6106.4599609375,6106.83984375,6105.7998046875,6106.14990234375,6106.14990234375,0
2023-05-18 09:05:00,6106.39013671875,6106.4501953125,6106.39013671875,6106.4501953125,6106.4501953125,0
2023-05-18 09:06:00,6107.009765625,6107.47021484375,6106.35009765625,6106.35009765625,6106.35009765625,0
2023-05-18 09:07:00,6106.330078125,6106.330078125,6105.97998046875,6106.1298828125,6106.1298828125,0
2023-05-18 09:08:00,6105.8701171875,6106.0,6105.1298828125,6105.1298828125,6105.1298828125,0
2023-05-18 09:09:00,6105.1298828125,6105.1298828125,6104.83984375,6105.1298828125,6105.1298828125,0
2023-05-18 09:10:00,6105.1298828125,6108.919921875,6105.1298828125,6108.919921875,6108.919921875,0
2023-05-18 09:11:00,6108.56982421875,6108.56982421875,6105.240234375,6105.240234375,6105.240234375,0
2023-05-18 09:12:00,6104.89013671875,6104.89013671875,6104.02978515625,6104.02978515625,6104.02978515625,0
2023-05-18 09:13:00,6103.7900390625,6103.7900390625,6100.9501953125,6100.9501953125,6100.9501953125,0
2023-05-18 09:14:00,6099.89990234375,6101.330078125,6099.5400390625,6101.330078125,6101.330078125,0
2023-05-18 09:15:00,6100.740234375,6100.740234375,6099.68994140625,6099.68994140625,6099.68994140625,0
2023-05-18 09:16:00,6099.33984375,6099.35009765625,6098.2900390625,6099.35009765625,6099.35009765625,0
2023-05-18 09:17:00,6099.93994140625,6100.52001953125,6099.93994140625,6100.52001953125,6100.52001953125,0
2023-05-18 09:18:00,6098.64990234375,6098.64990234375,6098.14990234375,6098.14990234375,6098.14990234375,0
2023-05-18 09:19:00,6097.58984375,6097.58984375,6096.22021484375,6096.22021484375,6096.22021484375,0
2023-05-18 09:20:00,6096.22021484375,6096.85009765625,6095.64013671875,6096.85009765625,6096.85009765625,0
2023-05-18 09:21:00,6096.85009765625,6097.830078125,6096.85009765625,6097.830078125,6097.830078125,0
2023-05-18 09:22:00,6097.830078125,6097.830078125,6096.759765625,6096.759765625,6096.759765625,0
2023-05-18 09:23:00,6096.759765625,6096.759765625,6096.240234375,6096.240234375,6096.240234375,0
2023-05-18 09:24:00,6095.9501953125,6095.9501953125,6095.27001953125,6095.27001953125,6095.27001953125,0
2023-05-18 09:25:00,6095.6298828125,6096.3701171875,6095.419921875,6096.3701171875,6096.3701171875,0
2023-05-18 09:26:00,6096.3701171875,6097.1298828125,6096.18994140625,6096.18994140625,6096.18994140625,0
2023-05-18 09:27:00,6097.27978515625,6097.27978515625,6095.8798828125,6096.7099609375,6096.7099609375,0
2023-05-18 09:28:00,6096.919921875,6097.18017578125,6096.919921875,6097.1201171875,6097.1201171875,0
2023-05-18 09:29:00,6097.1201171875,6098.330078125,6097.1201171875,6098.330078125,6098.330078125,0
2023-05-18 09:30:00,6098.4599609375,6098.4599609375,6097.22998046875,6097.669921875,6097.669921875,0
2023-05-18 09:31:00,6097.97021484375,6097.97021484375,6097.60986328125,6097.60986328125,6097.60986328125,0
2023-05-18 09:32:00,6097.27001953125,6097.759765625,6097.27001953125,6097.759765625,6097.759765625,0
2023-05-18 09:33:00,6097.759765625,6097.759765625,6097.39990234375,6097.39990234375,6097.39990234375,0
2023-05-18 09:34:00,6097.39990234375,6098.83984375,6097.39990234375,6098.83984375,6098.83984375,0
