Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-11 09:03:00,15943.4599609375,15946.580078125,15943.4599609375,15945.6396484375,15945.6396484375,0
2023-05-11 09:04:00,15945.75,15949.98046875,15940.490234375,15940.490234375,15940.490234375,0
2023-05-11 09:05:00,15940.330078125,15943.83984375,15938.51953125,15940.0302734375,15940.0302734375,0
2023-05-11 09:06:00,15939.8095703125,15953.580078125,15939.8095703125,15950.5703125,15950.5703125,0
2023-05-11 09:07:00,15950.66015625,15955.73046875,15948.3603515625,15955.1796875,15955.1796875,0
2023-05-11 09:08:00,15955.240234375,15957.6904296875,15950.330078125,15951.0400390625,15951.0400390625,0
2023-05-11 09:09:00,15950.75,15951.0,15943.48046875,15945.240234375,15945.240234375,0
2023-05-11 09:10:00,15945.4599609375,15954.3203125,15945.4599609375,15952.2998046875,15952.2998046875,0
2023-05-11 09:11:00,15952.41015625,15954.58984375,15950.650390625,15952.2998046875,15952.2998046875,0
2023-05-11 09:12:00,15953.1103515625,15953.3603515625,15944.8896484375,15945.9501953125,15945.9501953125,0
2023-05-11 09:13:00,15946.580078125,15948.919921875,15942.5498046875,15943.2900390625,15943.2900390625,0
2023-05-11 09:14:00,15943.33984375,15943.33984375,15935.8798828125,15940.9697265625,15940.9697265625,0
2023-05-11 09:15:00,15940.91015625,15948.9501953125,15940.91015625,15945.8095703125,15945.8095703125,0
2023-05-11 09:16:00,15945.8095703125,15952.7001953125,15945.8095703125,15951.6796875,15951.6796875,0
2023-05-11 09:17:00,15951.48046875,15957.099609375,15950.6904296875,15957.099609375,15957.099609375,0
2023-05-11 09:18:00,15957.099609375,15960.16015625,15955.2802734375,15955.419921875,15955.419921875,0
2023-05-11 09:19:00,15955.419921875,15955.419921875,15946.759765625,15950.169921875,15950.169921875,0
2023-05-11 09:20:00,15950.2998046875,15951.419921875,15942.669921875,15945.0,15945.0,0
2023-05-11 09:21:00,15945.1396484375,15945.1396484375,15940.91015625,15943.75,15943.75,0
2023-05-11 09:22:00,15944.0703125,15944.0703125,15940.1796875,15941.8701171875,15941.8701171875,0
2023-05-11 09:23:00,15942.080078125,15942.080078125,15931.1201171875,15931.1201171875,15931.1201171875,0
2023-05-11 09:24:00,15931.2197265625,15932.3603515625,15930.2099609375,15930.650390625,15930.650390625,0
2023-05-11 09:25:00,15931.33984375,15935.1103515625,15929.150390625,15933.16015625,15933.16015625,0
2023-05-11 09:26:00,15932.4296875,15932.4296875,15923.6103515625,15923.75,15923.75,0
2023-05-11 09:27:00,15923.4697265625,15927.58984375,15917.75,15927.349609375,15927.349609375,0
