Datetime,Open,High,Low,Close,Adj Close,Volume
2023-06-01 09:00:00,9130.2998046875,9137.900390625,9130.2998046875,9134.900390625,9134.900390625,0
2023-06-01 09:01:00,9136.7001953125,9139.2001953125,9129.7998046875,9129.7998046875,9129.7998046875,1287441
2023-06-01 09:02:00,9126.7998046875,9130.0,9125.2001953125,9130.0,9130.0,246567
2023-06-01 09:03:00,9131.2998046875,9133.400390625,9130.400390625,9130.400390625,9130.400390625,427790
2023-06-01 09:05:00,9135.099609375,9138.7001953125,9135.099609375,9138.2001953125,9138.2001953125,956983
2023-06-01 09:06:00,9139.599609375,9142.599609375,9139.599609375,9141.2001953125,9141.2001953125,420447
2023-06-01 09:07:00,9142.400390625,9142.400390625,9142.400390625,9142.400390625,9142.400390625,33655
2023-06-01 09:08:00,9142.099609375,9142.099609375,9138.7001953125,9138.7001953125,9138.7001953125,431202
2023-06-01 09:09:00,9139.7001953125,9139.7998046875,9137.2001953125,9137.2001953125,9137.2001953125,86174
2023-06-01 09:10:00,9135.900390625,9138.900390625,9135.599609375,9138.900390625,9138.900390625,73213
2023-06-01 09:11:00,9139.099609375,9140.0,9135.400390625,9135.400390625,9135.400390625,204811
2023-06-01 09:12:00,9133.2998046875,9134.0,9132.2998046875,9132.2998046875,9132.2998046875,143368
2023-06-01 09:13:00,9132.2998046875,9132.2998046875,9126.599609375,9130.599609375,9130.599609375,202804
2023-06-01 09:14:00,9130.900390625,9136.5,9130.900390625,9136.5,9136.5,82330
2023-06-01 09:15:00,9136.5,9140.0,9136.5,9137.900390625,9137.900390625,143801
2023-06-01 09:16:00,9135.900390625,9135.900390625,9134.7001953125,9134.7001953125,9134.7001953125,42805
2023-06-01 09:17:00,9132.2998046875,9132.2998046875,9129.7001953125,9130.7001953125,9130.7001953125,701994
2023-06-01 09:18:00,9129.7001953125,9131.5,9128.900390625,9131.5,9131.5,105863
2023-06-01 09:19:00,9131.599609375,9131.7998046875,9129.099609375,9129.400390625,9129.400390625,211867
2023-06-01 09:20:00,9128.400390625,9133.2998046875,9128.400390625,9133.2998046875,9133.2998046875,215899
2023-06-01 09:21:00,9133.7998046875,9134.5,9130.7001953125,9132.400390625,9132.400390625,215454
2023-06-01 09:22:00,9132.7998046875,9134.5,9132.7001953125,9133.599609375,9133.599609375,104440
2023-06-01 09:23:00,9133.7001953125,9136.2998046875,9133.7001953125,9134.400390625,9134.400390625,320298
2023-06-01 09:24:00,9134.5,9134.7998046875,9132.099609375,9134.7998046875,9134.7998046875,239812
2023-06-01 09:25:00,9132.7001953125,9133.5,9132.400390625,9133.5,9133.5,359097
2023-06-01 09:26:00,9133.2998046875,9137.0,9133.0,9137.0,9137.0,198229
2023-06-01 09:27:00,9138.2998046875,9140.7998046875,9138.2998046875,9140.599609375,9140.599609375,257317
2023-06-01 09:28:00,9140.7998046875,9142.400390625,9139.599609375,9139.599609375,9139.599609375,145713
2023-06-01 09:29:00,9139.400390625,9140.0,9139.099609375,9139.2998046875,9139.2998046875,635775
2023-06-01 09:30:00,9139.2001953125,9141.599609375,9138.099609375,9140.900390625,9140.900390625,219344
2023-06-01 09:31:00,9140.7001953125,9143.7998046875,9139.5,9143.7998046875,9143.7998046875,142204
2023-06-01 09:32:00,9144.2998046875,9144.900390625,9139.5,9139.5,9139.5,199098
2023-06-01 09:33:00,9140.2001953125,9141.0,9138.7998046875,9139.7001953125,9139.7001953125,50755
2023-06-01 09:34:00,9140.400390625,9141.099609375,9138.5,9138.5,9138.5,200278
2023-06-01 09:35:00,9139.599609375,9147.400390625,9139.599609375,9147.400390625,9147.400390625,229631
2023-06-01 09:36:00,9148.599609375,9151.2001953125,9148.599609375,9151.2001953125,9151.2001953125,230699
2023-06-01 09:37:00,9150.400390625,9154.7998046875,9150.400390625,9154.599609375,9154.599609375,269658
2023-06-01 09:38:00,9154.0,9155.2998046875,9154.0,9155.099609375,9155.099609375,128558
2023-06-01 09:39:00,9155.2001953125,9156.7998046875,9150.2998046875,9150.2998046875,9150.2998046875,303171
2023-06-01 09:40:00,9150.2001953125,9155.400390625,9150.2001953125,9155.400390625,9155.400390625,146822
2023-06-01 09:41:00,9155.2998046875,9157.099609375,9155.2001953125,9157.099609375,9157.099609375,86255
2023-06-01 09:42:00,9155.5,9155.599609375,9152.5,9152.5,9152.5,110558
2023-06-01 09:43:00,9152.099609375,9152.099609375,9150.7998046875,9150.7998046875,9150.7998046875,94040
2023-06-01 09:44:00,9150.5,9151.099609375,9149.7998046875,9150.099609375,9150.099609375,57381
2023-06-01 09:45:00,9150.2001953125,9150.7998046875,9148.900390625,9149.0,9149.0,109224
2023-06-01 09:46:00,9149.099609375,9149.099609375,9143.599609375,9144.2998046875,9144.2998046875,104876
2023-06-01 09:47:00,9145.0,9145.0,9142.5,9143.5,9143.5,49112
