Datetime,Open,High,Low,Close,Adj Close,Volume
2023-05-25 09:00:00,9169.5,9169.5,9149.0,9154.599609375,9154.599609375,0
2023-05-25 09:01:00,9153.0,9153.0,9140.7998046875,9140.7998046875,9140.7998046875,687637
2023-05-25 09:02:00,9139.5,9139.5,9130.599609375,9133.599609375,9133.599609375,655272
2023-05-25 09:03:00,9133.5,9136.099609375,9129.599609375,9136.099609375,9136.099609375,447580
2023-05-25 09:04:00,9134.400390625,9135.400390625,9132.7998046875,9133.5,9133.5,196019
2023-05-25 09:05:00,9134.2001953125,9134.2998046875,9131.599609375,9131.599609375,9131.599609375,258908
2023-05-25 09:06:00,9131.7998046875,9131.7998046875,9128.7998046875,9130.2001953125,9130.2001953125,264494
2023-05-25 09:07:00,9128.900390625,9131.599609375,9128.5,9131.599609375,9131.599609375,228189
2023-05-25 09:08:00,9131.7001953125,9131.7001953125,9126.0,9126.0,9126.0,389993
2023-05-25 09:09:00,9126.7998046875,9128.400390625,9124.599609375,9128.400390625,9128.400390625,164770
2023-05-25 09:10:00,9128.5,9141.2001953125,9128.5,9141.2001953125,9141.2001953125,701916
2023-05-25 09:11:00,9139.7998046875,9141.599609375,9139.7998046875,9141.599609375,9141.599609375,275422
2023-05-25 09:12:00,9140.900390625,9140.900390625,9139.2001953125,9139.2998046875,9139.2998046875,106241
2023-05-25 09:13:00,9138.900390625,9139.2001953125,9137.2001953125,9138.7998046875,9138.7998046875,107149
2023-05-25 09:14:00,9138.7998046875,9138.7998046875,9135.0,9135.0,9135.0,147959
2023-05-25 09:15:00,9133.5,9137.599609375,9132.5,9137.599609375,9137.599609375,201307
2023-05-25 09:16:00,9138.900390625,9142.2998046875,9138.900390625,9142.2998046875,9142.2998046875,30322
2023-05-25 09:17:00,9142.400390625,9142.400390625,9137.599609375,9139.0,9139.0,313214
2023-05-25 09:18:00,9141.900390625,9143.0,9140.2998046875,9140.2998046875,9140.2998046875,158714
2023-05-25 09:19:00,9139.900390625,9144.0,9139.900390625,9144.0,9144.0,72787
2023-05-25 09:20:00,9143.400390625,9153.599609375,9143.400390625,9153.599609375,9153.599609375,125792
2023-05-25 09:21:00,9153.400390625,9156.2001953125,9153.400390625,9154.2001953125,9154.2001953125,176959
2023-05-25 09:22:00,9154.0,9154.599609375,9152.5,9152.5,9152.5,151598
2023-05-25 09:23:00,9152.7001953125,9152.7001953125,9150.2001953125,9150.2001953125,9150.2001953125,87692
2023-05-25 09:24:00,9149.2998046875,9149.5,9144.900390625,9145.2001953125,9145.2001953125,149742
2023-05-25 09:25:00,9145.2001953125,9145.2001953125,9143.5,9144.7998046875,9144.7998046875,158362
2023-05-25 09:26:00,9144.7001953125,9145.7001953125,9144.7001953125,9145.7001953125,9145.7001953125,133999
2023-05-25 09:27:00,9145.5,9146.7998046875,9141.5,9142.7001953125,9142.7001953125,216868
2023-05-25 09:28:00,9142.7001953125,9145.7998046875,9142.5,9145.7998046875,9145.7998046875,144248
2023-05-25 09:29:00,9145.0,9146.5,9145.0,9145.7001953125,9145.7001953125,149365
2023-05-25 09:30:00,9145.7001953125,9146.7001953125,9139.099609375,9139.099609375,9139.099609375,484101
2023-05-25 09:31:00,9136.099609375,9136.900390625,9135.599609375,9136.2998046875,9136.2998046875,497027
2023-05-25 09:32:00,9133.2001953125,9134.099609375,9132.2998046875,9132.7001953125,9132.7001953125,312111
2023-05-25 09:33:00,9132.7001953125,9133.7001953125,9131.7998046875,9133.099609375,9133.099609375,157004
2023-05-25 09:34:00,9132.900390625,9133.2001953125,9130.0,9130.0,9130.0,58268
2023-05-25 09:35:00,9129.2001953125,9129.2001953125,9124.7998046875,9124.900390625,9124.900390625,332716
2023-05-25 09:36:00,9125.7998046875,9127.2001953125,9124.2001953125,9124.2001953125,9124.2001953125,294495
2023-05-25 09:37:00,9124.900390625,9127.2998046875,9124.900390625,9127.2998046875,9127.2998046875,291154
2023-05-25 09:38:00,9126.7998046875,9127.2998046875,9122.900390625,9125.0,9125.0,131845
2023-05-25 09:39:00,9125.0,9129.099609375,9124.5,9129.099609375,9129.099609375,154875
2023-05-25 09:40:00,9128.7998046875,9130.2001953125,9128.7998046875,9130.2001953125,9130.2001953125,154034
2023-05-25 09:41:00,9130.2001953125,9133.2001953125,9129.900390625,9132.2998046875,9132.2998046875,79145
2023-05-25 09:42:00,9133.2998046875,9133.900390625,9131.599609375,9131.7998046875,9131.7998046875,117077
2023-05-25 09:43:00,9131.7998046875,9131.7998046875,9130.900390625,9130.900390625,9130.900390625,1294
2023-05-25 09:44:00,9125.400390625,9125.400390625,9123.7998046875,9123.7998046875,9123.7998046875,324322
2023-05-25 09:45:00,9123.7998046875,9124.7001953125,9123.400390625,9124.7001953125,9124.7001953125,114021
2023-05-25 09:46:00,9124.099609375,9125.0,9122.2998046875,9125.0,9125.0,199074
2023-05-25 09:47:00,9125.099609375,9126.5,9125.099609375,9125.099609375,9125.099609375,212650
2023-05-25 09:48:00,9124.2998046875,9125.2001953125,9123.900390625,9124.7001953125,9124.7001953125,53936
2023-05-25 09:49:00,9124.599609375,9129.900390625,9124.599609375,9129.900390625,9129.900390625,78208
2023-05-25 09:50:00,9130.5,9130.900390625,9125.7998046875,9125.7998046875,9125.7998046875,121152
2023-05-25 09:51:00,9126.7001953125,9128.400390625,9126.0,9126.7001953125,9126.7001953125,175336
2023-05-25 09:52:00,9126.7001953125,9126.7001953125,9124.7001953125,9124.7998046875,9124.7998046875,52692
2023-05-25 09:53:00,9124.900390625,9126.2001953125,9124.7998046875,9125.7998046875,9125.7998046875,110481
2023-05-25 09:54:00,9122.7998046875,9126.900390625,9122.0,9126.5,9126.5,137442
2023-05-25 09:55:00,9127.2001953125,9129.599609375,9127.2001953125,9129.599609375,9129.599609375,171598
